dt,ANA,ARI,ATL,BAL,BOS,CHA,CHN,CIN,CLE,COL,DET,HOU,KCA,LAN,MIA,MIL,MIN,NYA,NYN,OAK,PHI,PIT,SDN,SEA,SFN,SLN,TBA,TEX,TOR,WAS
2015-04-27,1511.2936256377222,1454.3800707756866,1461.964499581801,1517.6972000119742,1502.3655717779639,1488.6581394836996,1515.8594631086012,1466.3859564390348,1483.5216722135715,1496.2450442761728,1536.9070194411331,1520.0591659430074,1533.1360586420726,1532.5469025584741,1478.1960366309613,1435.6357299807214,1500.9716249648418,1545.7579733153123,1546.5759271387258,1464.8144382882629,1461.3638328017662,1531.0994977910623,1510.598254865989,1487.5673899765648,1485.8447020018305,1529.693594781427,1522.7237834185353,1484.7339944014354,1504.779148613765,1496.8113578422438
2015-04-28,1511.2936256377222,1449.1675932466146,1470.1084536263572,1517.6972000119742,1509.080691257107,1488.6581394836996,1522.9494498105475,1471.9878394634989,1478.7089627592886,1501.4575218052448,1542.1580426260084,1526.3126775520502,1537.9487680963555,1537.3447741275002,1473.9729778370533,1430.0338469562573,1495.7206017799665,1551.3258537491859,1550.7989859326337,1464.8144382882629,1470.347554033695,1524.009511089116,1504.3447432569462,1494.1396407159832,1481.0468304328044,1520.7098735494983,1517.1559029846617,1478.161743662017,1498.064029134622,1488.6674037976875
2015-04-29,1502.7957701687492,1458.0114252921032,1464.0548964184272,1517.6972000119742,1502.0831548147803,1488.6581394836996,1529.5492234378596,1477.156061609249,1474.2081207908636,1492.6136897597562,1533.8267492348375,1532.0950980545365,1542.4496100647805,1528.885385879236,1483.5567988090834,1424.8656248105071,1504.0518951711374,1556.4654555323452,1541.2151649606037,1473.312293757236,1465.62640946651,1517.4097374618038,1498.56232275446,1500.2471291670959,1489.5062186810685,1525.4310181166832,1512.0163012015023,1472.0542552109043,1505.0615655769486,1494.7209610056175
2015-04-30,1508.3965486293982,1466.1019207821794,1458.4466582392474,1523.1304165293814,1508.767925394494,1483.2249229662925,1522.5825501768697,1468.4345047797426,1483.423855294414,1484.52319426968,1539.2924023255475,1537.495821741661,1533.2338755612302,1533.9583496908097,1492.4469259025377,1433.5871816400136,1498.5862420804274,1548.5007677292958,1532.3250378671494,1467.7115152965869,1461.2682982486888,1524.3764107227937,1493.1615990673354,1505.9070822428978,1484.433254869495,1529.7891293345044,1519.9809890045517,1466.3943021351024,1498.376794997235,1500.3291991847973
2015-05-01,1513.626695501671,1466.1019207821794,1451.997099531092,1523.1304165293814,1508.767925394494,1477.182836874873,1522.5825501768697,1474.884063487898,1477.2986790581629,1484.52319426968,1532.5691774347752,1542.8041768611233,1539.9571004520026,1533.9583496908097,1492.4469259025377,1433.5871816400136,1504.628328171847,1548.5007677292958,1524.617978693768,1462.481368424314,1457.183941440566,1524.3764107227937,1493.1615990673354,1500.5987271234355,1484.433254869495,1533.8734861426271,1519.9809890045517,1466.3943021351024,1504.501971233486,1508.0362583581787
2015-05-02,1505.7844166263292,1462.0072109952043,1459.6752608678062,1516.5111626272792,1503.6956079199858,1471.6223937631835,1526.0350818026916,1467.2059021511839,1485.0250763648698,1478.1968822947329,1526.405522723194,1547.6891501732873,1546.1207551635837,1538.0530594777847,1497.7841373656006,1430.1346500141917,1510.1887712835364,1553.5730852038039,1530.5353558730087,1469.4048215583955,1451.8467299775032,1518.2190500055194,1499.4879110422826,1495.7137538112715,1492.2755337448368,1540.0308468599014,1526.6002429066539,1459.470849001021,1496.775573926779,1502.118881178938
2015-05-03,1498.5631831077721,1458.1976392946021,1453.214173123029,1523.3992128592802,1498.9606262603963,1466.4878736016592,1516.2403725921683,1473.666989895961,1478.8149791397047,1472.3470750689826,1533.5419066469794,1552.228919104646,1538.9843712397983,1541.862631178387,1502.7203481794297,1439.929359224715,1515.3232914450607,1558.3080668633934,1522.9572141764127,1462.213370840631,1446.910519163674,1512.5697313776989,1505.3377182680329,1491.173984879913,1499.4967672633938,1545.680165487722,1519.712192674653,1466.6622997187856,1502.9856711519442,1509.697022875534
2015-05-04,1491.9367470552088,1454.6318866090264,1460.8467757831158,1529.7429777916261,1494.5368660877164,1461.7340710703863,1507.0482596944614,1466.0343872358742,1486.427065778437,1466.9614032499849,1540.1849306768618,1556.4550399930158,1532.341347209916,1545.4283838639626,1494.0331697842812,1449.121472122422,1520.0770939763336,1562.7318270360734,1515.911623101321,1469.16350093427,1455.5976975588226,1507.3184768780927,1510.7233900870306,1486.947863991543,1506.1232033159572,1550.9314199873281,1513.368427742307,1459.7121696251465,1495.3735845132119,1516.7426139506256
2015-05-05,1485.0829577200627,1454.6318866090264,1453.8449802337873,1529.7429777916261,1488.5981339894213,1461.7340710703863,1502.2002013908125,1466.0343872358742,1486.427065778437,1466.9614032499849,1540.1849306768618,1546.8553303034746,1532.341347209916,1535.072493585223,1488.3140718563336,1459.4773624011616,1524.7395971287058,1553.6107476242805,1515.911623101321,1464.5009977818977,1462.5994931081511,1507.3184768780927,1503.908047136013,1493.8016533266891,1512.9385462669748,1555.779478290977,1519.307159840602,1469.3118793146878,1504.4946639250047,1522.4617118785732
2015-05-06,1492.1542579644342,1454.6318866090264,1460.9740126222011,1522.6502409808995,1496.3968739687446,1471.3618620607574,1497.7031284924963,1474.1919483198328,1481.6291390171089,1466.9614032499849,1530.5571396864907,1537.7705227354502,1537.1392739712442,1539.096925011025,1496.1494153881902,1455.4529309753595,1516.0621339073386,1558.393375665648,1523.0043599120477,1473.1784610032648,1455.4704607197373,1499.160915794134,1497.678734885393,1486.7303530823176,1519.1678585175948,1560.2765511892933,1511.5084198612788,1478.3966868827122,1499.7120358836373,1514.6263683467166
2015-05-07,1498.5630490641386,1461.828682612453,1467.5479887770643,1516.1297660542496,1490.3844203195797,1480.279450593794,1506.3093573405856,1481.784168061748,1490.0551152349203,1459.7646072465584,1521.639551153454,1529.1863090790469,1528.7132977534327,1529.151986883365,1490.2525626832005,1465.3978691030195,1521.0131862710864,1549.63380231518,1529.5248348386976,1468.227408639517,1448.896484564874,1491.568696052219,1505.049594689907,1480.3215619826133,1511.7969987130807,1551.670322341204,1517.5208735104436,1486.9809005391155,1508.4716092341052,1520.5232210517063
2015-05-08,1493.1088862705874,1470.3023548022104,1467.5479887770643,1510.931166370186,1490.3844203195797,1475.1442787521983,1501.5149159806122,1475.4760672522534,1484.980654827921,1459.7646072465584,1526.7747229950498,1534.640471872598,1533.787758160432,1533.5783391231264,1497.6686572941885,1460.971516863258,1525.6220323458695,1554.8324019992435,1529.5248348386976,1463.618562564734,1448.896484564874,1497.8767968617135,1496.5759225001495,1480.3215619826133,1504.3809041020927,1556.4647637011774,1509.8527011734805,1494.6490728760787,1508.4716092341052,1520.5232210517063
2015-05-09,1501.2791901639657,1464.5975717152314,1462.916924582925,1506.1328843074068,1484.4781722145685,1475.1442787521983,1506.7690095923404,1475.4760672522534,1479.8508766701946,1455.6825582935355,1533.5224556116702,1526.4701679792197,1527.0400255438117,1537.6603880761493,1491.2844843095304,1455.71742325153,1530.7518105035958,1559.6306840620227,1519.6620917570933,1457.5599151786391,1458.7592276464784,1493.37961594879,1502.2807055871285,1486.3802093687082,1510.7650770867508,1560.961944614101,1515.8559374672805,1488.6458365822787,1514.3778573391164,1525.1542852458456
2015-05-10,1495.6505161183316,1459.2554121472165,1458.6178942362396,1514.387623541217,1479.0751812317467,1468.4597936130876,1497.9369460578157,1482.160552391364,1475.0719323026715,1455.6825582935355,1526.823821358567,1532.0988420248539,1533.7386597969148,1537.6603880761493,1498.6282367626302,1464.5494867860546,1535.530754871119,1551.3759448282126,1524.1891544802174,1451.9832093129999,1454.2321649233543,1502.5294043016308,1507.6228651551435,1491.9569152343474,1503.421324633651,1551.81215626126,1521.3896046963564,1483.1121693532027,1519.7808483219383,1529.453315592531
2015-05-11,1503.6311232171372,1467.8973321989115,1454.6071167799312,1509.3570642043908,1487.1137334135608,1475.7387008714102,1489.8208375412487,1474.8816451330415,1484.0649355199973,1451.8534740599794,1520.596028101783,1524.1182349260482,1539.9664530536988,1541.4894723097054,1492.1730986695948,1472.6655953026216,1526.537751653793,1556.4065041650388,1528.419571393414,1446.858096350859,1450.0017480101578,1510.9985210935054,1498.9809451034484,1497.0820281964884,1509.8764627266864,1543.3430394693855,1513.5002581844417,1491.0015158651174,1511.7422961401242,1533.4640930488395
2015-05-12,1503.6311232171372,1463.5583309690915,1462.1597008232332,1516.02038907275,1492.413258670607,1468.8492338015099,1497.9269346575888,1467.3290610897395,1484.0649355199973,1451.8534740599794,1520.596028101783,1524.1182349260482,1531.4604212911395,1546.1784248577155,1487.4841461215847,1479.555062372522,1526.537751653793,1561.3845956035213,1520.3134742770737,1441.5585710938126,1445.431915252897,1515.5683538507662,1498.9809451034484,1497.0820281964884,1509.8764627266864,1543.3430394693855,1508.522166745959,1499.5075476276768,1505.0789712717649,1537.8030942786595
2015-05-13,1508.295641655943,1473.0966030075824,1455.574263964222,1509.0915325962976,1483.5569626114252,1476.009506147159,1505.4584010142876,1473.9144979487507,1479.5904674058104,1447.1889556211736,1527.3308070393307,1517.082684560537,1536.840934539846,1550.5276452878122,1483.134925691488,1472.3947900268727,1519.8029727162454,1552.8577726797262,1512.782007920375,1450.4148671529945,1441.1687057729587,1519.8315633307045,1492.281967909606,1503.7810053903308,1516.9120130921976,1547.8175075835725,1517.0489896697543,1494.1270343789702,1512.0078277482173,1528.2648222401685
2015-05-14,1512.6461993522798,1468.3943417522562,1449.5400952067343,1515.7367949603097,1489.106004974265,1482.6463401020746,1512.3532855270166,1479.9486667062383,1488.7633721484417,1442.8383979248367,1520.5728994422216,1523.6033348259348,1528.5762802636884,1541.7201739700406,1491.9423970092596,1465.757956071957,1526.5608803133546,1545.026840022518,1505.887123407646,1444.8658247901546,1451.0407860695743,1509.9594830340889,1499.3222548013794,1496.7407184985575,1510.3913628267999,1538.6446028409412,1524.8799223269625,1502.3916886551278,1505.3625653842053,1532.9670834954948
2015-05-15,1512.6461993522798,1468.3943417522562,1449.5400952067343,1515.7367949603097,1496.0320431111825,1482.6463401020746,1518.6943325598681,1487.8537573307106,1483.9720587393172,1452.6445643924246,1527.3160988291527,1529.434149830817,1534.2084764035908,1531.9140075024527,1491.9423970092596,1465.757956071957,1519.8176809264235,1537.754707537699,1499.5460763747944,1444.8658247901546,1460.1746445952692,1500.825624508394,1507.2677741712985,1489.81468036164,1502.4862722023277,1543.4359162500657,1532.1520548117815,1496.7594925152255,1499.531750379323,1525.0215641255757
2015-05-16,1519.2757240287494,1461.2367471031628,1457.813795286454,1509.10727028384,1489.142103454022,1488.0295956225268,1524.563440659006,1481.783141729677,1491.087027867774,1448.9228449580378,1534.3946415604687,1534.794947257546,1540.8207451140502,1535.6357269368395,1483.66869692954,1473.6838033248914,1526.7881356795438,1531.1424388272399,1491.6202291218601,1439.4825692697025,1467.3322392443627,1494.9565164092562,1501.3148679942929,1496.7046200188006,1508.5568878033612,1536.3573735187497,1525.1816000586612,1489.6445233867687,1494.170952952594,1530.9744703025813
2015-05-17,1525.4472496450019,1454.6807966751385,1465.5340324140661,1502.9357446675876,1496.0312741282175,1493.0114802371393,1529.9782009268663,1476.1123938201915,1497.6582770237867,1458.3935340550206,1540.9770808422845,1539.7702334782236,1534.035546744648,1526.1650378398567,1475.9484598019278,1467.6935331416928,1533.239235790211,1537.927637196642,1497.6104993050587,1434.50068465509,1473.888189672387,1489.5417561413958,1495.7858737945392,1489.815449344605,1514.2276357128467,1529.7749342369339,1518.7304999479938,1483.073274230756,1489.1956667319164,1536.503464502335
2015-05-18,1518.0323809837064,1448.649287610016,1472.6932046103445,1510.3506133288831,1489.134515262953,1497.6756272635705,1522.056387292137,1470.827689157724,1490.4021127203748,1454.2912817189285,1534.0599191294623,1544.3718421880649,1540.6294034783245,1530.2672901759488,1468.7892876056494,1462.1660049396492,1526.2420914278036,1531.3337804629655,1503.1380275071024,1429.8365376286588,1479.9196987375094,1497.463569776125,1490.6393433565052,1496.7122082098695,1519.5123403753141,1536.692095949756,1525.7276443104013,1490.3294385341678,1484.5940580220752,1541.649994940369
2015-05-19,1510.064058594668,1456.2356756744425,1472.6932046103445,1510.3506133288831,1489.134515262953,1504.041361048971,1522.056387292137,1470.827689157724,1484.0363789349742,1448.434305419895,1525.022993464807,1534.1843659599306,1540.6294034783245,1530.2672901759488,1461.202899541223,1471.2029306043044,1526.2420914278036,1531.3337804629655,1511.060027943926,1440.024013856793,1485.7766750365429,1497.463569776125,1490.6393433565052,1496.7122082098695,1519.5123403753141,1528.7700955129326,1525.7276443104013,1490.3294385341678,1492.5623804111135,1541.649994940369
2015-05-20,1516.0550966108888,1463.2390379559392,1467.9476792328257,1516.3987910523226,1495.8285869206393,1496.7251726048705,1514.1635529079,1466.8670659151849,1491.3525673790748,1456.7312146776221,1516.5962419419027,1537.444065527605,1544.5900267208638,1523.286206185943,1454.1995372597262,1479.6296821272088,1531.8070502558849,1525.2319751968364,1505.1380184928223,1436.7643142891186,1477.4797657788158,1491.8986109480438,1498.532177740742,1490.66403048643,1526.49342436532,1534.6921049640362,1530.47316968792,1483.6353668764816,1486.5713423948928,1547.751800206498
2015-05-21,1521.578665998522,1469.7313791849508,1476.9819023064265,1508.9231143693523,1488.7529104653775,1489.9056966599471,1520.225764897431,1463.1358809274714,1498.1720433239982,1450.7135416725343,1521.7616570568655,1540.5268163752228,1548.3212117085773,1516.8624883231575,1447.7071960307146,1474.464267012246,1536.9809824802549,1519.6038971524658,1499.6464744598438,1433.6815634415009,1483.4974387839036,1486.7246787236738,1492.4699657512112,1498.1397071694003,1532.9171422281054,1540.1836489970146,1521.4389466143193,1490.7110433317434,1481.0477730072596,1553.3798782508686
2015-05-22,1513.3294591895863,1475.7428617460444,1483.5939137593236,1515.108758173449,1482.1581021338916,1483.5640803453787,1525.8532307904964,1463.1358809274714,1504.5136596385667,1458.8923467971142,1528.9620103822906,1533.3264630497977,1548.3212117085773,1510.945947252508,1441.695713469621,1467.8522555593488,1536.9809824802549,1519.6038971524658,1507.8185873788284,1430.207133246747,1475.3186336593237,1486.7246787236738,1486.8424998581459,1491.9540633653037,1538.833683298755,1532.01153607803,1524.9133768090733,1497.3058516632293,1489.2969798161953,1553.3798782508686
2015-05-23,1518.806501987054,1484.377424615795,1476.2740056647972,1519.2679864641652,1476.681059336424,1492.2094265344542,1517.2186679207457,1458.0983526145512,1509.5511879514868,1455.0107975348737,1535.6015424269347,1526.6869310051536,1554.1246214695523,1516.634919515191,1437.5364851789047,1475.1721636538753,1528.3356362911793,1512.241304549342,1500.2872446314534,1426.9304502609757,1471.5936595903295,1494.2560214710488,1481.1535275954627,1498.4740114510355,1542.7152325609954,1526.208126317055,1528.1900597948445,1504.6684442663532,1482.7770317304635,1557.1048523198629
2015-05-24,1510.5413936849973,1478.981026451558,1482.964066682439,1509.291882633053,1484.9461676384806,1486.9505605770687,1522.6150660849828,1453.43611092311,1514.213429642928,1465.0342204406818,1528.802043161844,1533.4864302702442,1559.4770711979784,1521.879422089678,1447.5125890100169,1468.4821026362335,1533.5945022485648,1505.4082959599662,1493.3765723507622,1436.820686971573,1480.935309334799,1501.16669375174,1475.9090250209758,1504.5611135509657,1532.6918096551874,1520.855676588629,1518.2998230842472,1511.501452855729,1476.6899296305332,1547.7632025753933
2015-05-25,1502.9145005472678,1487.354959973732,1489.1464666431834,1500.0539516676938,1492.57306077621,1482.0531702565027,1514.2411325628086,1449.0828566944062,1518.5666838716318,1474.3440335686332,1522.5052739414004,1539.7831994906878,1551.7365286310423,1513.6417426462608,1456.7505199753762,1462.299702675489,1538.4918925691309,1499.0554480054552,1487.0263021609082,1446.2137256465253,1476.8480470267405,1507.516963941594,1484.146704464393,1496.822016006011,1523.381996527236,1528.596219155565,1508.906784409295,1517.85430081024,1484.429027175488,1551.8504648834519
2015-05-26,1508.776125309985,1482.3375591601462,1483.4877578270462,1508.1221388510521,1487.7989199233323,1475.4553699401333,1509.075676557478,1443.2088253184584,1512.0255948485503,1480.218064944581,1512.8156396770933,1531.7150123073295,1543.1795525236985,1519.300451462398,1452.0069731559763,1457.7851779149123,1543.2660334220086,1507.612424112799,1493.3448228826687,1455.9033599108325,1470.52952630498,1512.2605107609938,1478.2850797016758,1503.8123341683952,1527.8965212878127,1533.613619969151,1501.9164662469107,1524.3953898333214,1491.0268274918574,1557.0159208887826
2015-05-27,1501.0959683142607,1477.6876600853614,1478.2644114904958,1502.4540643905693,1483.3636615260632,1469.4329716138907,1517.444316908612,1451.5746755895186,1505.948406202316,1471.8522146735208,1517.4727943625346,1537.3830867678123,1535.2779196948354,1524.5237977989484,1447.604536729499,1453.565887073268,1547.7012918192777,1515.5140569416621,1499.131873515601,1451.2462052253911,1464.7424756720477,1516.6629471874712,1485.9652366974,1510.3521131399868,1532.115812129457,1538.2635190439357,1495.376687275319,1530.4725784795558,1497.0492258181,1548.6472805376484
2015-05-28,1493.9482451404651,1473.3660631413395,1486.506073361498,1510.3359278169005,1479.2317399842582,1477.0588518242453,1512.0520651498412,1445.5111758284013,1513.4379346177311,1477.9157144346382,1521.8208257982803,1529.5012233414811,1527.9968773895232,1516.2821359279462,1443.506395678655,1449.6254210445852,1551.8332133610827,1522.7950992469744,1504.4881592765967,1446.8981737896454,1459.386189911052,1520.761088238315,1493.1129598711957,1516.421716554437,1536.0562781581398,1542.5851159879576,1489.307083860869,1522.9830500641406,1489.4233456077454,1554.0395322964193
2015-05-29,1501.6603183026155,1473.3660631413395,1481.8040466035197,1502.5007654988465,1487.4012902077468,1484.8940141422993,1512.0520651498412,1445.5111758284013,1520.0995357307686,1477.9157144346382,1514.10875263613,1529.5012233414811,1527.9968773895232,1516.2821359279462,1443.506395678655,1449.6254210445852,1551.8332133610827,1513.0729583289738,1504.4881592765967,1456.620314707646,1459.386189911052,1526.395824122247,1487.4782239872638,1509.7601154413994,1540.758304916118,1542.5851159879576,1489.307083860869,1514.813499840652,1489.4233456077454,1554.0395322964193
2015-05-30,1508.7045235089315,1479.2906984141073,1477.4397520407579,1508.579004844435,1481.871283158009,1492.9876756165868,1506.1261661488832,1456.2090927130484,1513.1375428658284,1484.0209579641435,1507.064547429814,1521.4075618671936,1533.9227763904812,1510.7736266957368,1452.3598042518663,1443.7007857718174,1543.2518141880716,1504.1349710636089,1495.6347507033854,1465.5583019730109,1453.2809463815468,1518.2081594418169,1495.665888667694,1516.7221083063396,1545.12259947888,1548.093625220167,1483.2288445152803,1520.3435068903898,1498.0047447807565,1543.3416154117722
2015-05-31,1515.192745715699,1484.7949170484947,1486.3130105851815,1501.0718516511565,1476.7922794492142,1487.5343956650026,1506.1261661488832,1466.206673597285,1519.8204705405237,1489.6851836002163,1500.5763252230465,1526.8608418187778,1533.9227763904812,1518.5547007525543,1460.652942226259,1438.19656713743,1548.0391629980727,1509.4242004414753,1487.3416127289927,1460.2690725951445,1447.616720745474,1524.025549086158,1489.8484990233528,1510.0391806316443,1536.2493409344563,1540.3125511633496,1490.735997708559,1525.4225105991845,1493.2173959707554,1533.3440345275355
2015-06-01,1521.1617522913275,1476.0656444430094,1494.6355126999774,1494.0976729879153,1472.0579768203302,1495.456014666245,1513.713348042675,1475.4820944535145,1526.0210585948844,1494.9358624450927,1494.607318647418,1518.9392228175354,1526.3355944966893,1512.8714218036012,1454.9773146636403,1446.9258397429153,1552.4824016760426,1500.768556081115,1493.0172402916114,1468.9247169555047,1442.3660419005976,1516.0258138771449,1497.848234232366,1503.8385925772836,1527.9268388196604,1545.9958301123027,1497.7101763718001,1530.1568132280686,1488.7741572927855,1524.0686136713061
2015-06-02,1526.8090105286024,1470.0368388834468,1500.66431825954,1488.4879871071105,1472.0579768203302,1495.456014666245,1518.332874208292,1475.4820944535145,1526.0210585948844,1488.970715009912,1494.607318647418,1524.5489086983403,1526.3355944966893,1518.8365692387817,1450.3577884980234,1456.7290628941905,1552.4824016760426,1507.5021280025944,1499.8653828713132,1468.9247169555047,1442.3660419005976,1523.01144276715,1491.0000916526642,1497.1050206558043,1520.9412099296553,1536.1926069610274,1492.0629181345253,1530.1568132280686,1488.7741572927855,1524.0686136713061
2015-06-03,1518.966580141646,1477.9537411909196,1492.7474159520673,1483.3369340536624,1481.642708942583,1490.2600291095919,1508.9282099627305,1467.2857841160396,1532.5080593205569,1496.7054822536236,1487.0408920222449,1529.6999617517884,1519.8485937710168,1511.1018019950702,1459.7624527435848,1453.0163586595775,1542.8976695537897,1513.7139255806474,1492.87277875707,1476.4911435806778,1450.5623522380724,1529.4824407304463,1497.9926957669074,1490.8932230777514,1514.4702119663589,1539.9053111956405,1499.9053485214815,1535.3527987847217,1483.5381193845349,1529.3046515795568
2015-06-04,1511.7632612942164,1485.2502289149509,1485.450928228036,1478.5510586938171,1490.5605144474637,1498.3089142913855,1500.2337965571915,1459.7614133129418,1525.5119658113506,1503.9392546706888,1479.9865133082199,1534.4858371116336,1526.844687280223,1503.868029578005,1468.456866149124,1449.5276799793003,1533.9798640489091,1519.49866101122,1486.4132736828994,1483.5455222947028,1458.0867230411702,1535.5042864114832,1504.452200841078,1485.1084876471787,1508.448366285322,1543.3939898759177,1507.1086673689113,1527.303913602928,1491.7048872095247,1521.137883754567
2015-06-05,1511.7632612942164,1478.5826341941238,1485.450928228036,1487.03852801807,1485.5398655027877,1492.8656083588146,1507.5951024467327,1466.5466216932184,1532.0729912803179,1503.9392546706888,1473.4213362468856,1525.9983677873806,1520.2836618112558,1498.7161714455501,1468.456866149124,1449.5276799793003,1539.000512993585,1519.49866101122,1493.0808684037265,1490.110699356037,1451.3015146608936,1535.5042864114832,1504.452200841078,1479.2527690653692,1508.448366285322,1548.5458480083726,1512.9643859507207,1532.747219535499,1491.7048872095247,1513.7765778650257
2015-06-06,1505.5303734838883,1485.864685532343,1480.6310312037867,1495.1651049064812,1492.3589922776487,1498.7465740205328,1501.2240725868805,1461.2143880587062,1523.9464143919067,1495.9743384514206,1467.5403705851675,1518.099377462468,1514.2426238401672,1493.9165043509568,1476.421782368392,1459.0120285917926,1529.5161643810927,1525.7315488215481,1485.7988170655074,1483.291572581176,1446.6043095330822,1540.3241834357325,1509.7844344755902,1473.832224361479,1513.1455714131334,1553.345515102966,1518.384930654611,1538.7882575065876,1499.6038775344373,1520.1476077248778
2015-06-07,1499.7745091276736,1492.5854369416438,1489.582186968327,1489.7550730801884,1498.6534135463921,1490.9663437395775,1508.5161525020326,1456.251123090489,1529.3564462181996,1501.8449790859963,1475.3206008661227,1510.760346664142,1508.6377927758028,1502.7971044532544,1470.5511417338164,1467.9615122666005,1520.5666807062848,1531.4874131777628,1479.0780656562065,1476.9971513124326,1442.2442414251498,1531.3730276711922,1514.7476994438073,1482.2516614749386,1517.5056395210659,1544.4649150006683,1509.9654935411513,1544.393088570952,1506.9429083327634,1512.8555278097258
2015-06-08,1494.4654466527056,1485.4018570285398,1484.4740198634154,1497.6736306054318,1504.4291453895441,1483.7512117509461,1515.2912492590892,1465.3187728903154,1521.4378886929562,1494.015480417664,1482.535732854754,1504.0718022206354,1516.533146757851,1497.7140843141783,1478.3806404021486,1463.3586542746189,1525.1695386982665,1536.7964756527308,1486.2616455693105,1471.2214194692806,1451.9464331784511,1536.4811947761038,1505.680049643981,1476.6123701471865,1507.8034477677645,1549.5479351397444,1515.6047848689034,1536.4977345889038,1513.63145277627,1506.0804310526692
2015-06-09,1494.4654466527056,1479.203652460786,1478.5737756256112,1497.6736306054318,1504.4291453895441,1491.2303153814476,1515.2912492590892,1471.5741094249345,1521.4378886929562,1502.7609408202673,1482.535732854754,1496.592698590134,1523.3818125916025,1503.912288881932,1473.1173900991546,1472.4554870108989,1518.320872864515,1536.7964756527308,1486.2616455693105,1471.2214194692806,1445.691096643832,1527.3843620398238,1511.580293881785,1476.6123701471865,1507.8034477677645,1540.8024747371412,1515.6047848689034,1536.4977345889038,1518.894703079264,1506.0804310526692
2015-06-10,1501.7613415520532,1473.5051315492858,1486.5743680496014,1504.521022736752,1497.581753258224,1498.0606748565028,1507.3692169851904,1477.3351339931633,1513.2941396476283,1510.8255704210956,1490.457765128653,1489.7623391150787,1529.7198586751795,1509.6108097934323,1468.2582898787591,1481.0064669623382,1511.982826780938,1542.1232189452346,1480.3693902643454,1466.8955064827155,1439.9300720756032,1518.8333820883845,1503.579701457795,1484.7561191925145,1513.6957030727297,1532.737845136313,1508.3088899695558,1540.8236475754688,1523.7538032996595,1500.7536877601653
2015-06-11,1495.4687794319316,1468.2694191265532,1493.927965327839,1510.8206444116902,1491.2821315832857,1504.3418696443716,1513.3671018009688,1482.6525016723272,1505.6930121778437,1505.0486330612425,1484.4598803128745,1483.48114432721,1535.60816336127,1514.8465222161649,1463.7457566190963,1475.8338901246582,1506.0945220948474,1534.184722400925,1474.9000982030075,1476.3825254512954,1434.6127043964393,1524.0059589260645,1496.2261041795573,1492.357246662299,1519.1649951340676,1538.514782496166,1514.6014520896774,1531.336628606889,1528.2663365593223,1508.692184304475
2015-06-12,1502.7378236555003,1468.2694191265532,1487.3491719200986,1516.6576726473343,1485.4451033476416,1504.3418696443716,1518.802440528952,1477.217162944344,1511.7891887639616,1496.6396950453673,1484.4598803128745,1483.48114432721,1535.60816336127,1514.8465222161649,1472.1546946349715,1483.868117702483,1506.0945220948474,1534.184722400925,1483.3714113295503,1485.1850748338586,1434.6127043964393,1524.0059589260645,1502.8048975872978,1486.261070076181,1510.6936820075248,1538.514782496166,1507.3324078661087,1522.5340792243258,1528.2663365593223,1500.6579567266501
2015-06-13,1508.6455780339038,1476.4659338969318,1480.481215265382,1523.8289973346555,1480.395815621642,1497.873326135036,1510.7274261313335,1485.2921773419625,1504.0795126974206,1488.9428555416757,1492.1695563794156,1490.2681447979883,1529.217131388941,1521.02789169559,1479.851534138663,1491.2194231650958,1500.2271570366913,1527.0133977136038,1490.239367984267,1479.277320455455,1431.1682491168917,1527.450414205612,1496.6235281078727,1479.4740696054027,1502.4971672371462,1544.905814468495,1513.8009513754444,1528.4014442824819,1533.315624285322,1493.3066512640373
2015-06-14,1514.0935870640922,1484.1114473337618,1487.5467509597322,1530.4336780804092,1475.68970844818,1491.918622294558,1516.3068805621087,1479.7127229111873,1510.2602903850495,1481.867956951145,1485.9887786917866,1483.2055144773158,1523.3613491138317,1513.4212700559515,1486.9264327291937,1484.6206206643753,1494.7737670161303,1520.40871696785,1483.1738322899166,1473.8293114252667,1427.9253786801341,1530.6932846423697,1504.2301497475112,1486.5366999260752,1494.8516538003162,1550.7615967436043,1519.7556552159224,1533.854834303043,1538.021731458784,1499.9054537647578
2015-06-15,1506.0802610120418,1491.2141383711692,1480.6556757419517,1523.5966406933842,1471.2901822259823,1486.4220585566281,1521.4664397315664,1474.5531637417296,1502.6655957097423,1488.754282550427,1493.5834733670938,1490.021791470449,1523.3613491138317,1519.7115138427293,1480.0401071299118,1478.5007551017154,1502.6892797405897,1527.245754354875,1490.0649075076972,1481.842637477317,1424.8676012993285,1533.7510620231753,1497.9399059607333,1479.720422932942,1487.7489627629088,1550.7615967436043,1525.2522189538522,1525.9393215785835,1542.4212576809816,1506.0253193274177
2015-06-16,1498.9164953769107,1498.3779040063002,1487.0150405797865,1526.7483614102298,1464.9308173881475,1481.6544106052845,1521.4664397315664,1468.6476976846145,1502.6655957097423,1482.151759279753,1499.4889394242089,1496.624314741123,1528.3906396034872,1513.4361914526849,1488.4776332775514,1473.47146461206,1497.9856439817265,1518.8082282072355,1498.7395748568363,1489.1134708192033,1421.715880582483,1538.518709974519,1490.6690726188472,1486.7382585312212,1480.7311271646297,1555.4652325024674,1531.040278888965,1532.214643968628,1533.7465903318425,1500.2372593923048
